location,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Gust,Cloud Cover Total,Mean Sea Level Pressure
unit,°C,mm,%,km/h,%,hPa
level,2 m elevation corrected,sfc,2 m,sfc,sfc,MSL
resolution,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Gust,Basel Cloud Cover Total,Basel Mean Sea Level Pressure [MSL]
20240115T0500,-0.62975454,0.0,84.28842,16.199999,79.0,1010.2
20240115T0600,-0.4297546,0.0,83.938866,15.119999,71.0,1010.0
20240115T0700,-1.0897546,0.0,83.7174,16.199999,49.0,1009.7
20240115T0800,-1.0097545,0.0,83.28908,17.28,46.0,1009.7
20240115T0900,-0.34975457,0.0,82.57865,19.44,41.0,1009.4
20240115T1000,1.5202454,0.0,75.01767,25.199999,57.0,1009.3
20240115T1100,2.0202456,0.0,72.10111,31.319998,68.0,1008.8
20240115T1200,2.1202455,0.0,71.7467,37.44,86.0,1008.2
20240115T1300,2.0402455,0.0,73.07982,38.88,79.0,1008.4
20240115T1400,1.9802454,0.0,74.82919,37.079998,84.0,1008.8
20240115T1500,1.7302454,0.1,76.923965,34.2,90.0,1009.6
20240115T1600,1.5102453,0.1,78.85028,29.88,49.0,1010.3
20240115T1700,1.1102455,0.2,80.497955,27.359999,51.0,1011.2
20240115T1800,0.5902454,0.2,78.27861,24.84,48.0,1012.0
20240115T1900,-0.46975458,0.0,78.976425,20.880001,53.0,1012.9
20240115T2000,-0.8497546,0.0,80.59661,19.08,53.0,1013.6
20240115T2100,-2.4797544,0.0,81.37231,15.4800005,60.0,1013.9
20240115T2200,-1.6297547,0.0,80.71067,14.4,60.0,1014.3
20240115T2300,-2.8997545,0.0,83.96001,12.959999,66.0,1014.6
20240116T0000,-3.7797546,0.0,85.0633,12.599999,66.0,1014.5
20240116T0100,-4.2797546,0.0,85.58444,12.24,59.0,1014.8
20240116T0200,-5.209755,0.0,87.062256,11.159999,48.0,1014.8
20240116T0300,-5.8997545,0.0,89.865974,10.799999,36.0,1014.8
20240116T0400,-6.3197546,0.0,91.089485,10.440001,30.0,1014.6
20240116T0500,-6.6297545,0.0,90.4895,10.440001,23.7,1014.2
20240116T0600,-6.9097548,0.0,90.88572,10.08,26.1,1013.6
20240116T0700,-6.6697545,0.0,89.638916,11.5199995,27.6,1013.6
20240116T0800,-5.789755,0.0,87.94078,11.5199995,27.300001,1013.7
20240116T0900,-3.5497546,0.0,83.992226,12.599999,17.400002,1013.4
20240116T1000,-2.2397547,0.0,81.722725,13.32,11.400001,1013.6
20240116T1100,-0.6797546,0.0,75.03223,12.959999,11.700001,1013.3
20240116T1200,0.5402454,0.0,68.38361,12.959999,9.0,1012.3
20240116T1300,1.4602454,0.0,64.08035,12.24,3.0,1011.1
20240116T1400,1.8202454,0.0,62.58501,9.72,8.0,1010.5
20240116T1500,1.5902454,0.0,59.49782,7.2,26.400002,1010.2
20240116T1600,0.9502454,0.0,64.43986,6.8399997,26.400002,1010.3
20240116T1700,-2.0797548,0.0,78.08904,9.36,42.0,1010.4
20240116T1800,-3.6297545,0.0,86.13563,12.24,75.0,1009.9
20240116T1900,-3.3697548,0.0,87.03128,11.879999,45.0,1009.2
20240116T2000,-2.4497547,0.0,84.09029,12.24,52.0,1008.3
20240116T2100,-1.6697546,0.0,81.44281,14.4,83.0,1007.5
20240116T2200,-1.1897546,0.0,81.64383,15.84,93.0,1006.9
20240116T2300,-0.9697546,0.0,84.62088,16.199999,98.0,1006.2
20240117T0000,-0.6697546,0.4,89.47469,16.56,100.0,1005.3
20240117T0100,-0.49975455,0.7,94.39894,17.28,100.0,1004.1
20240117T0200,-0.24975461,0.6,95.88794,17.28,100.0,1003.4
20240117T0300,0.040245414,0.3,96.752235,18.359999,99.0,1002.5
20240117T0400,0.2702454,0.3,97.3314,19.8,96.0,1001.2
20240117T0500,0.6602454,0.7,98.20312,20.519999,99.0,999.9
20240117T0600,0.89024544,1.3,98.64041,21.24,100.0,998.4
20240117T0700,1.4902453,1.6,97.66435,23.4,100.0,997.0
20240117T0800,1.9902455,1.7,97.472015,24.84,100.0,995.9
20240117T0900,2.5402455,1.2,97.21345,57.6,99.0,995.3
20240117T1000,2.5102453,1.2,97.0727,54.36,96.0,995.2
20240117T1100,4.150245,0.9,95.02435,50.399998,100.0,993.9
20240117T1200,5.7002454,0.8,94.17682,33.48,75.0,992.6
20240117T1300,8.210245,0.0,90.37079,36.0,82.0,991.4
20240117T1400,9.760245,0.2,87.334946,36.0,45.0,990.4
20240117T1500,10.200245,0.0,87.61889,34.2,93.0,990.0
20240117T1600,10.160245,0.2,89.42645,33.12,95.0,990.0
20240117T1700,10.200245,0.5,91.21186,33.839996,99.0,990.2
20240117T1800,10.500245,0.7,90.98692,33.839996,99.0,990.3
20240117T1900,10.530245,0.4,90.12921,41.760002,94.0,990.0
20240117T2000,10.490245,0.4,89.75948,38.519997,99.0,990.4
20240117T2100,10.710245,1.8,89.77796,41.039997,100.0,990.7
20240117T2200,10.850245,2.7,88.04131,46.44,93.0,991.1
20240117T2300,10.930245,1.1,88.768364,41.399998,99.0,991.5
20240118T0000,10.870245,0.5,89.48777,41.760002,100.0,991.4
20240118T0100,10.700245,0.2,89.10967,39.6,88.0,991.9
20240118T0200,10.520246,0.0,88.55014,34.2,94.0,992.1
20240118T0300,10.240245,0.1,87.62288,31.319998,81.0,991.6
20240118T0400,9.500245,0.5,88.57572,26.28,81.0,991.2
20240118T0500,9.410245,0.6,88.3244,28.44,83.0,991.1
20240118T0600,10.130245,0.7,86.244705,48.239998,99.0,991.0
20240118T0700,10.3102455,1.2,87.093285,63.0,98.0,990.9
20240118T0800,10.580245,1.0,86.6475,64.799995,100.0,990.9
20240118T0900,10.640245,0.6,86.24147,55.079998,98.0,991.4
20240118T1000,10.500245,1.1,86.34398,51.48,100.0,992.1
20240118T1100,9.950245,1.0,86.81778,55.079998,100.0,992.9
20240118T1200,8.990245,1.3,90.93325,40.68,100.0,994.7
20240118T1300,6.0702453,1.6,96.46404,41.399998,100.0,997.6
20240118T1400,2.9402456,1.1,91.33941,41.039997,100.0,1000.7
20240118T1500,1.3302454,0.8,87.85699,38.88,99.0,1003.1
20240118T1600,1.2102454,0.4,87.52129,30.599998,85.0,1005.1
20240118T1700,1.1602454,0.2,88.42047,22.319998,95.0,1006.8
20240118T1800,1.0802454,0.2,89.653854,20.16,100.0,1008.1
20240118T1900,0.9402454,0.2,90.69883,20.519999,100.0,1009.6
20240118T2000,0.6002454,0.3,92.348366,20.16,98.0,1010.8
20240118T2100,0.4002454,0.3,92.40006,19.8,99.0,1012.3
20240118T2200,0.16024542,0.2,90.69272,18.72,97.0,1013.2
20240118T2300,-0.05975461,0.2,89.60436,18.0,88.0,1014.2
20240119T0000,-0.3697546,0.0,88.382034,18.359999,59.0,1015.2
20240119T0100,-0.5797546,0.0,87.50614,17.28,42.0,1016.3
20240119T0200,-0.98975456,0.0,87.653854,15.4800005,38.0,1017.1
20240119T0300,-1.3097546,0.0,88.40804,13.32,39.0,1017.3
20240119T0400,-1.4697546,0.0,87.59671,12.24,44.0,1018.0
20240119T0500,-2.2497544,0.0,89.23886,11.5199995,40.0,1018.7
20240119T0600,-2.5597544,0.0,89.06994,10.799999,45.0,1019.6
20240119T0700,-3.1097546,0.0,90.02919,12.24,53.0,1020.6
20240119T0800,-2.1197548,0.0,88.515434,10.440001,55.0,1021.9
20240119T0900,-1.1097546,0.0,86.011665,10.08,53.0,1022.7
20240119T1000,0.060245395,0.0,85.016205,12.599999,63.0,1024.2
20240119T1100,0.9402454,0.0,76.77697,15.84,67.0,1024.2
20240119T1200,1.2602453,0.0,69.542564,16.56,81.0,1023.9
20240119T1300,1.4202454,0.0,67.052666,16.56,84.0,1024.0
20240119T1400,1.3902454,0.0,67.14697,16.919998,73.0,1024.0
20240119T1500,1.1002455,0.0,70.77612,16.56,43.0,1024.5
20240119T1600,-0.47975457,0.0,80.53675,14.4,19.0,1025.1
20240119T1700,-1.6797546,0.0,86.97993,14.4,6.0,1025.9
20240119T1800,-2.6697545,0.0,90.48489,14.759999,3.0,1026.6
20240119T1900,-3.3697548,0.0,91.520546,14.759999,1.0,1027.4
20240119T2000,-3.5097547,0.0,92.48663,14.4,0.0,1027.6
20240119T2100,-3.6397548,0.0,91.77416,14.4,0.0,1028.1
20240119T2200,-4.499755,0.0,93.7535,14.4,0.0,1028.9
20240119T2300,-4.8597546,0.0,93.72489,14.4,0.0,1029.3
20240120T0000,-5.1697545,0.0,93.988846,14.759999,1.0,1029.5
20240120T0100,-5.3597546,0.0,92.89322,14.759999,0.0,1029.4
20240120T0200,-5.269755,0.0,91.832146,14.759999,0.0,1029.7
20240120T0300,-5.4097548,0.0,90.759674,14.759999,0.0,1029.9
20240120T0400,-5.579755,0.0,91.51862,15.119999,0.0,1030.1
20240120T0500,-5.7797546,0.0,91.712074,15.119999,0.0,1030.3
20240120T0600,-5.9197545,0.0,90.56552,15.84,1.0,1030.7
20240120T0700,-6.249755,0.0,90.0374,16.919998,5.0,1031.2
20240120T0800,-5.059755,0.0,88.2362,15.119999,12.0,1032.0
20240120T0900,-3.2497544,0.0,79.57236,14.759999,9.0,1032.4
20240120T1000,-1.7897545,0.0,77.01643,16.56,14.0,1033.3
20240120T1100,-0.7197546,0.0,73.55445,18.72,5.0,1033.0
20240120T1200,0.4402454,0.0,68.30805,19.8,4.0,1032.2
20240120T1300,1.2702454,0.0,64.61922,19.44,2.0,1031.5
20240120T1400,1.5202454,0.0,65.12537,17.64,2.0,1031.1
20240120T1500,0.6502454,0.0,76.03515,13.679999,7.0,1031.0
20240120T1600,-0.62975454,0.0,72.90397,12.959999,3.6000001,1031.4
20240120T1700,-2.8097544,0.0,83.84514,12.599999,6.6000004,1031.5
20240120T1800,-3.1997547,0.0,85.5368,12.599999,18.900002,1031.6
20240120T1900,-3.3097544,0.0,86.11253,13.32,23.1,1031.8
20240120T2000,-3.4497547,0.0,83.172295,12.599999,5.1000004,1031.8
20240120T2100,-3.9197545,0.0,82.907166,12.24,0.3,1031.4
20240120T2200,-4.349755,0.0,80.807625,13.679999,2.0,1032.1
20240120T2300,-5.079755,0.0,83.37022,14.4,11.0,1032.3
20240121T0000,-5.3797545,0.0,84.37048,15.119999,14.0,1032.6
20240121T0100,-5.119755,0.0,83.36395,16.199999,15.0,1032.2
20240121T0200,-5.119755,0.0,83.03962,17.28,24.0,1031.9
20240121T0300,-4.9697547,0.0,83.25765,18.359999,21.300001,1031.3
20240121T0400,-4.6097546,0.0,83.0556,19.44,15.3,1031.1
20240121T0500,-3.7897549,0.0,81.46828,20.519999,30.000002,1030.8
20240121T0600,-3.499755,0.0,82.590744,21.24,30.000002,1031.0
20240121T0700,-3.2997546,0.0,82.62237,23.039999,29.7,1031.7
20240121T0800,-2.5997548,0.0,82.16527,23.759998,30.000002,1032.1
20240121T0900,-1.1597546,0.0,79.93734,25.56,30.000002,1031.9
20240121T1000,0.6302454,0.0,78.57903,25.919998,38.0,1032.8
20240121T1100,2.4202454,0.0,74.14219,25.199999,27.900002,1032.5
20240121T1200,4.2702456,0.0,68.68106,23.039999,3.9,1032.3
20240121T1300,5.880245,0.0,63.199352,22.68,0.0,1031.7
20240121T1400,6.3202453,0.0,64.90175,23.039999,0.0,1031.0
20240121T1500,5.4502454,0.0,65.45527,19.44,4.0,1030.8
20240121T1600,3.3402452,0.0,71.42298,19.8,16.0,1030.9
20240121T1700,1.9102454,0.0,77.014275,19.8,25.0,1031.0
20240121T1800,0.9502454,0.0,79.3418,20.880001,38.0,1031.2
20240121T1900,0.5702454,0.0,79.454414,23.039999,59.0,1031.2
20240121T2000,0.5302454,0.0,78.973816,23.4,71.0,1030.9
20240121T2100,0.4402454,0.0,76.109024,23.039999,65.0,1030.0
20240121T2200,0.5502454,0.0,73.04303,23.759998,79.0,1030.0
20240121T2300,0.3702454,0.0,74.845764,24.84,77.0,1029.9
20240122T0000,0.9402454,0.0,75.579735,26.28,66.0,1028.2
20240122T0100,1.3602455,0.0,74.09445,27.359999,34.0,1027.4
20240122T0200,1.0402454,0.0,74.642685,27.72,13.200001,1026.4
20240122T0300,1.5802454,0.0,69.56301,29.519999,21.6,1025.9
20240122T0400,2.1102452,0.0,65.71665,29.88,29.1,1025.5
20240122T0500,2.9402456,0.0,58.786804,29.88,82.0,1024.9
20240122T0600,3.7202454,0.0,58.117073,31.68,63.0,1024.7
20240122T0700,5.0702453,0.0,57.921707,39.6,29.400002,1024.0
20240122T0800,6.6602454,0.0,63.070526,42.12,79.0,1023.9
20240122T0900,8.080246,0.0,66.93633,46.44,93.0,1022.8
20240122T1000,9.390245,0.0,68.2892,47.519997,88.0,1023.3
20240122T1100,9.470245,0.2,74.796486,49.68,100.0,1022.2
20240122T1200,9.0602455,0.1,78.69391,49.68,100.0,1021.5
20240122T1300,8.800245,0.3,86.39522,49.68,99.0,1020.8
20240122T1400,8.700245,1.2,90.22476,49.68,100.0,1020.2
20240122T1500,8.710245,1.7,89.72974,48.6,100.0,1020.0
20240122T1600,8.690246,1.9,90.59746,57.96,100.0,1021.1
20240122T1700,8.5602455,1.5,90.586914,61.56,100.0,1022.4
20240122T1800,8.740245,0.3,89.11605,55.079998,96.0,1023.9
20240122T1900,8.660245,0.3,88.312645,61.56,94.0,1025.3
20240122T2000,8.540245,0.1,87.4499,48.239998,86.0,1026.3
20240122T2100,8.380245,0.2,87.07037,45.36,81.0,1027.1
20240122T2200,8.150246,0.0,88.6921,42.839996,84.0,1027.5
20240122T2300,8.170245,0.0,86.74608,40.68,93.0,1027.9
20240123T0000,7.8302455,0.0,86.34694,40.32,80.0,1028.0
20240123T0100,7.7402453,0.2,84.42808,44.639996,70.0,1027.9
20240123T0200,7.5802455,0.3,83.70103,44.28,61.0,1029.0
20240123T0300,7.4502454,0.2,82.16899,45.0,66.0,1029.5
20240123T0400,7.3902454,0.2,84.32471,47.16,68.0,1029.5
20240123T0500,7.3902454,0.2,83.970375,43.199997,73.0,1030.9
20240123T0600,7.0102453,0.1,84.632774,42.12,86.0,1031.7
20240123T0700,6.750245,0.1,85.13831,38.16,64.0,1033.0
20240123T0800,6.880245,0.1,85.03446,36.0,73.0,1034.0
20240123T0900,7.3902454,0.0,84.20645,33.839996,80.0,1034.5
20240123T1000,8.170245,0.0,79.997185,34.56,72.0,1035.3
20240123T1100,8.610246,0.1,77.4721,36.0,55.0,1034.8
20240123T1200,8.990245,0.0,73.612854,35.28,67.0,1034.1
20240123T1300,8.910245,0.0,73.701294,36.719997,97.0,1034.3
20240123T1400,8.910245,0.0,74.2219,34.56,100.0,1033.7
20240123T1500,8.5602455,0.0,75.58077,29.16,91.0,1033.6
20240123T1600,8.480246,0.0,76.31491,27.359999,96.0,1034.0
20240123T1700,8.130245,0.0,78.322426,25.199999,100.0,1034.2
20240123T1800,7.9902453,0.0,79.18616,27.359999,99.0,1033.9
20240123T1900,8.270246,0.1,76.5471,33.48,99.0,1033.3
20240123T2000,8.430245,0.0,74.18377,36.36,96.0,1032.4
20240123T2100,9.010245,0.0,69.03339,36.0,86.0,1031.9
20240123T2200,9.300245,0.0,65.74849,34.56,77.0,1032.1
20240123T2300,9.610246,0.0,64.47794,34.2,97.0,1031.5
20240124T0000,10.160245,0.0,64.06117,36.0,95.0,1030.9
20240124T0100,10.730246,0.0,64.332596,39.96,100.0,1030.2
20240124T0200,11.3102455,0.0,64.92301,42.48,100.0,1029.7
20240124T0300,11.750245,0.0,66.81855,45.719997,76.0,1029.5
20240124T0400,11.960245,0.0,70.239044,50.039997,86.0,1030.1
20240124T0500,11.980246,0.2,75.35188,52.199997,99.0,1030.3
20240124T0600,12.100245,0.2,78.365944,52.199997,100.0,1030.6
20240124T0700,11.970245,0.0,80.94854,54.0,95.0,1030.5
20240124T0800,12.440246,0.1,80.522606,54.36,95.0,1030.6
20240124T0900,12.860246,0.2,79.98622,54.719997,100.0,1031.1
20240124T1000,13.240245,0.1,79.182976,54.719997,98.0,1031.0
20240124T1100,13.460245,0.0,79.26948,53.639996,97.0,1030.7
20240124T1200,13.720245,0.0,79.201904,53.28,99.0,1030.2
20240124T1300,13.920245,0.0,78.64898,51.839996,99.0,1030.3
20240124T1400,13.750245,0.1,80.277084,50.039997,100.0,1030.6
20240124T1500,13.260245,0.1,80.80268,48.96,99.0,1031.0
20240124T1600,12.760245,0.2,83.275566,45.719997,99.0,1031.3
20240124T1700,12.220245,0.1,85.65745,41.760002,100.0,1031.6
20240124T1800,11.370245,0.5,89.77222,37.44,98.0,1031.8
20240124T1900,10.970245,0.3,91.76256,33.48,100.0,1032.1
20240124T2000,10.790245,0.2,91.87421,29.519999,97.0,1032.2
20240124T2100,10.490245,0.1,92.35255,33.12,99.0,1032.3
20240124T2200,10.490245,0.0,94.18126,32.399998,85.0,1032.2
20240124T2300,10.5602455,0.1,94.50317,31.319998,96.0,1032.4
20240125T0000,10.470245,0.0,94.62645,28.08,94.0,1032.1
20240125T0100,10.430245,0.1,95.008575,22.319998,95.0,1031.8
20240125T0200,10.240245,0.1,96.35701,21.24,97.0,1031.8
20240125T0300,10.110246,0.5,96.3524,18.359999,97.0,1031.8
20240125T0400,10.0602455,0.7,96.35062,15.4800005,100.0,1031.5
20240125T0500,10.000245,0.9,95.56952,14.4,100.0,1031.9
20240125T0600,9.790245,0.8,96.145386,13.679999,100.0,1032.3
20240125T0700,9.530245,1.0,96.462395,12.24,100.0,1032.6
20240125T0800,9.630245,0.6,96.59683,10.08,99.0,1032.6
20240125T0900,9.920245,0.2,95.89026,9.36,99.0,1032.6
20240125T1000,10.530245,0.2,94.501724,11.879999,100.0,1032.8
20240125T1100,11.200245,0.3,91.964,12.959999,98.0,1032.5
20240125T1200,11.770246,0.3,88.6645,15.84,97.0,1032.0
20240125T1300,12.040245,0.3,86.97555,16.919998,94.0,1031.1
20240125T1400,12.040245,0.3,87.03412,16.199999,92.0,1030.5
20240125T1500,12.000245,0.2,87.030075,15.84,94.0,1030.2
20240125T1600,11.390245,0.2,88.80985,15.4800005,93.0,1030.1
20240125T1700,10.700245,0.0,90.81728,14.4,96.0,1030.1
20240125T1800,10.140245,0.0,91.76699,14.04,98.0,1030.4
20240125T1900,10.500245,0.0,89.516754,13.679999,94.0,1030.4
20240125T2000,10.250245,0.0,89.06959,13.679999,89.0,1030.5
20240125T2100,9.990245,0.0,88.198814,13.32,75.0,1030.5
20240125T2200,9.800245,0.0,87.999596,15.84,79.0,1030.3
20240125T2300,9.620245,0.0,86.78271,18.0,72.0,1030.6
20240126T0000,9.510245,0.0,87.42925,18.359999,66.0,1030.6
20240126T0100,8.880245,0.0,88.334015,17.28,44.0,1030.5
20240126T0200,8.730246,0.0,88.07589,14.759999,40.0,1030.5
20240126T0300,8.630245,0.0,88.798965,15.4800005,45.0,1030.5
20240126T0400,8.440246,0.0,89.58229,16.919998,53.0,1030.5
20240126T0500,8.3102455,0.0,89.508835,17.28,75.0,1030.6
20240126T0600,8.340245,0.0,88.526184,18.72,84.0,1030.7
20240126T0700,8.8102455,0.0,86.63563,21.24,89.0,1030.7
20240126T0800,9.360246,0.0,85.332275,21.599998,72.0,1030.8
20240126T0900,10.220245,0.0,83.06302,23.4,57.0,1030.5
20240126T1000,11.100245,0.0,82.83749,26.28,100.0,1030.2
20240126T1100,11.630245,0.0,80.67987,30.599998,100.0,1029.9
20240126T1200,11.610246,0.1,82.79136,33.839996,100.0,1029.6
20240126T1300,11.600245,0.3,84.83812,37.079998,100.0,1029.7
20240126T1400,11.340245,0.6,85.966644,39.6,99.0,1029.7
20240126T1500,11.020246,1.0,88.29667,39.239998,99.0,1030.4
20240126T1600,10.750245,0.6,89.598915,37.079998,100.0,1031.1
20240126T1700,10.320246,0.3,90.35739,32.760002,95.0,1032.4
20240126T1800,9.3102455,0.1,91.26992,26.28,75.0,1033.3
20240126T1900,8.320246,0.0,91.320564,20.880001,70.0,1034.2
20240126T2000,7.3502455,0.0,91.62709,15.4800005,84.0,1034.8
20240126T2100,6.5302453,0.0,92.465416,15.84,91.0,1035.4
20240126T2200,5.4302454,0.0,93.17156,14.759999,48.0,1035.4
20240126T2300,4.7402453,0.0,93.98639,12.599999,32.0,1035.6
20240127T0000,3.6802454,0.0,95.61,11.879999,73.0,1035.9
20240127T0100,3.0902452,0.0,95.71669,10.08,85.0,1036.3
20240127T0200,2.4502454,0.0,97.070244,9.36,84.0,1036.7
20240127T0300,1.9902455,0.0,96.98109,9.0,84.0,1037.1
20240127T0400,1.5402454,0.0,97.45441,9.0,84.0,1037.4
20240127T0500,1.1102455,0.0,96.80198,8.64,100.0,1037.7
20240127T0600,0.5502454,0.0,96.56436,9.36,97.0,1037.9
20240127T0700,0.070245415,0.0,96.47017,12.599999,99.0,1038.3
20240127T0800,0.64024544,0.0,97.347015,14.04,75.0,1038.1
20240127T0900,2.1902454,0.0,94.63967,14.4,70.0,1038.3
20240127T1000,3.9702454,0.0,90.12671,14.759999,63.0,1038.2
20240127T1100,5.6202455,0.0,83.677475,15.119999,6.0,1037.7
20240127T1200,7.0302453,0.0,76.27319,15.4800005,4.0,1037.0
20240127T1300,8.050245,0.0,72.03725,15.84,1.0,1036.1
20240127T1400,8.490246,0.0,70.65746,16.199999,2.1000001,1035.5
20240127T1500,8.160246,0.0,72.418495,14.759999,13.200001,1035.4
20240127T1600,5.650245,0.0,83.265205,11.159999,27.900002,1035.3
20240127T1700,4.5402455,0.0,86.08669,12.24,28.2,1035.5
20240127T1800,3.5802455,0.0,90.54466,12.24,82.0,1035.7
20240127T1900,3.1202455,0.0,92.47854,12.599999,95.0,1035.8
20240127T2000,3.1802454,0.0,93.820366,12.959999,88.0,1035.4
20240127T2100,2.6602454,0.0,94.05664,14.759999,17.0,1035.0
20240127T2200,1.7902454,0.0,92.44302,15.119999,14.1,1035.4
20240127T2300,1.1602454,0.0,92.86694,14.759999,18.0,1035.6
20240128T0000,0.9302454,0.0,91.90263,13.32,22.0,1035.4
20240128T0100,0.8702454,0.0,90.6258,12.599999,25.0,1035.0
20240128T0200,0.4202454,0.0,90.5168,12.24,25.0,1034.6
20240128T0300,0.2702454,0.0,91.17251,11.879999,27.0,1034.5
20240128T0400,0.4602454,0.0,88.99829,11.5199995,22.0,1034.2
20240128T0500,0.4402454,0.0,88.99617,12.599999,18.0,1033.9
20240128T0600,0.2102454,0.0,89.36733,13.32,18.0,1033.9
20240128T0700,0.070245415,0.0,90.08293,16.199999,16.0,1033.9
20240128T0800,0.6002454,0.0,92.348366,17.28,17.0,1033.7
20240128T0900,2.9902453,0.0,87.53237,18.359999,13.0,1033.4
20240128T1000,5.0802455,0.0,83.00803,18.359999,46.0,1034.5
20240128T1100,7.1002455,0.0,77.4883,17.64,30.0,1034.4
20240128T1200,8.890245,0.0,71.29322,16.919998,5.0,1033.4
20240128T1300,9.980246,0.0,68.41808,15.119999,3.0,1032.2
20240128T1400,10.730246,0.0,66.73057,13.32,2.0,1031.6
20240128T1500,10.260245,0.0,73.18744,10.799999,4.0,1031.2
20240128T1600,7.5302453,0.0,80.690315,11.5199995,3.0,1030.8
20240128T1700,5.2402453,0.0,87.52947,12.959999,3.9,1030.8
20240128T1800,3.7702456,0.0,91.14741,14.4,9.3,1031.0
20240128T1900,2.8002453,0.0,94.540306,18.359999,11.400001,1031.2
20240128T2000,2.2902455,0.0,95.39984,18.0,11.700001,1031.2
20240128T2100,1.8302454,0.0,94.549164,18.0,13.200001,1030.9
20240128T2200,1.5802454,0.0,94.05414,17.64,17.7,1031.9
20240128T2300,1.3702455,0.0,94.10866,16.56,27.0,1032.0
20240129T0000,1.3202454,0.0,94.65494,16.56,26.1,1032.0
20240129T0100,1.1702454,0.0,93.54799,16.56,26.1,1031.8
20240129T0200,1.0802454,0.0,93.33692,16.919998,23.400002,1031.7
20240129T0300,1.2002454,0.0,93.61836,16.919998,23.0,1031.7
20240129T0400,1.2702454,0.0,93.14667,16.919998,21.0,1031.6
20240129T0500,1.4802454,0.0,92.21683,16.919998,33.0,1031.7
20240129T0600,1.4602454,0.0,90.813034,16.919998,29.0,1031.4
20240129T0700,1.2602453,0.0,90.2648,20.16,27.0,1031.8
20240129T0800,1.8402454,0.0,89.14228,19.08,44.0,1031.9
20240129T0900,4.2902455,0.0,85.80987,19.44,45.0,1031.9
20240129T1000,7.1602454,0.0,76.62266,18.72,26.400002,1032.7
20240129T1100,9.490245,0.0,70.91443,16.919998,26.400002,1032.9
20240129T1200,11.360246,0.0,65.11694,15.4800005,26.7,1032.1
20240129T1300,12.590245,0.0,61.77096,14.759999,25.2,1031.6
20240129T1400,13.180245,0.0,59.753857,14.4,27.0,1031.3
20240129T1500,12.750245,0.0,69.91778,13.679999,39.0,1031.1
20240129T1600,9.620245,0.0,83.67407,13.32,43.0,1031.1
20240129T1700,7.2202454,0.0,90.16149,15.119999,19.800001,1031.5
20240129T1800,6.2002454,0.0,92.96163,15.84,23.1,1031.6
20240129T1900,5.2802453,0.0,94.48421,19.8,21.300001,1032.0
20240129T2000,4.400245,0.0,95.78165,17.28,24.6,1032.1
20240129T2100,3.5802455,0.0,96.42631,17.28,24.6,1031.9
20240129T2200,3.5102453,0.0,91.19074,17.28,18.0,1032.4
20240129T2300,2.9602456,0.0,90.88129,17.28,19.2,1032.8
20240130T0000,2.5502453,0.0,90.64798,17.64,20.0,1032.8
20240130T0100,2.6002455,0.0,89.60838,17.64,22.5,1032.7
20240130T0200,2.7602453,0.0,88.84882,17.64,20.1,1032.6
20240130T0300,2.5402455,0.0,88.89053,17.28,20.400002,1032.6
20240130T0400,2.3802454,0.0,88.616035,17.28,15.6,1032.6
20240130T0500,1.9802454,0.0,89.873825,16.56,16.5,1032.7
20240130T0600,2.0202456,0.0,90.8636,16.919998,22.800001,1032.9
20240130T0700,2.0802455,0.0,91.13338,18.72,25.2,1033.1
20240130T0800,2.8302455,0.0,89.69568,18.359999,24.6,1033.4
20240130T0900,4.8202453,0.0,86.18172,19.08,36.0,1033.8
20240130T1000,7.690245,0.0,78.470955,19.44,42.0,1033.9
20240130T1100,9.610246,0.0,73.421684,18.72,60.0,1034.0
20240130T1200,10.830245,0.0,66.61264,19.08,67.0,1033.6
20240130T1300,11.8102455,0.0,61.92671,18.72,74.0,1033.0
20240130T1400,12.020246,0.0,62.195755,18.0,88.0,1032.8
20240130T1500,11.680245,0.0,67.12958,16.199999,96.0,1033.0
20240130T1600,10.820246,0.0,72.28305,13.32,94.0,1033.1
20240130T1700,9.720245,0.0,77.55027,12.959999,68.0,1033.7
20240130T1800,8.540245,0.0,81.52158,13.679999,57.0,1034.0
20240130T1900,7.3402452,0.0,84.6741,12.959999,61.0,1034.3
20240130T2000,6.150245,0.0,88.06092,13.679999,60.0,1034.6
20240130T2100,5.170245,0.0,90.81249,14.4,21.0,1034.7
20240130T2200,5.2202454,0.0,88.33964,14.4,18.0,1034.8
20240130T2300,4.8302455,0.0,89.43835,13.679999,20.0,1035.1
20240131T0000,4.0902452,0.0,91.56582,13.32,30.0,1035.3
20240131T0100,3.4502454,0.0,94.17423,12.959999,35.0,1035.5
20240131T0200,2.6602454,0.0,95.2828,12.24,23.0,1035.7
20240131T0300,2.3202453,0.0,95.195335,11.879999,21.0,1035.4
20240131T0400,2.1402454,0.0,94.84202,11.879999,24.900002,1035.2
20240131T0500,2.2502456,0.0,94.64332,11.5199995,29.1,1035.6
